VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
2C4RC1S7XR,Yakima,Yakima,WA,98901,2024,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,15,286887289,POINT (-120.50729 46.60464),PACIFICORP,53077001602
5UX43EU06R,Douglas,Orondo,WA,98843,2024,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,12,262753543,POINT (-120.22795 47.62353),PUD NO 1 OF DOUGLAS COUNTY,53017950101
3C3CFFGEXG,Snohomish,Edmonds,WA,98020,2016,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,21,4942563,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050502
3FA6P0PU0E,Kitsap,Port Orchard,WA,98367,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,35,196498060,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092901
1N4AZ0CP8F,Snohomish,Mill Creek,WA,98012,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,44,475471818,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052008
3C3CFFGE0D,Kitsap,Poulsbo,WA,98370,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,23,152129295,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100
KNDPZDDH8R,Kitsap,Bremerton,WA,98310,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,23,261533814,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080400
1N4BZ1CP1K,Chelan,Wenatchee,WA,98801,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,12,186036063,POINT (-120.30521 47.41493),PUD NO 1 OF CHELAN COUNTY,53007961304
5UXKT0C55G,Snohomish,Bothell,WA,98021,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,1,132793202,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051916
JA4J24A52J,Spokane,Spokane,WA,99205,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,3,297387947,POINT (-117.45674 47.69963),MODERN ELECTRIC WATER COMPANY,53063001100
KNDCC3LG7L,Kitsap,Port Orchard,WA,98366,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,26,142466005,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092500
5YJ3E1EA2L,Kitsap,Bainbridge Island,WA,98110,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,23,2254542,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902
WA1LUBFZ7S,Kitsap,Poulsbo,WA,98370,2025,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,284979404,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100
5YJ3E1EB1J,Snohomish,Snohomish,WA,98290,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,39,476146177,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052105
WA1VAAGE4K,Snohomish,Arlington,WA,98223,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,39,476860366,POINT (-122.1264 48.19471),PUGET SOUND ENERGY INC,53061053511
WBY1Z2C55E,Snohomish,Everett,WA,98203,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,38,151378678,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061040900
5YJ3E1EB6K,King,Seattle,WA,98108,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,11,232690629,POINT (-122.31449 47.53917),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010402
KMHC75LJ6L,Thurston,Olympia,WA,98513,2020,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170,2,287819521,POINT (-122.80933 46.99531),PUGET SOUND ENERGY INC,53067012331
WP0AC2Y12M,King,Seattle,WA,98119,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,36,135263698,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
5YJSA1H27F,Yakima,Yakima,WA,98908,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,14,109175566,POINT (-120.60199 46.59817),PACIFICORP,53077002900
1N4BZ0CP0H,King,Bellevue,WA,98007,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,48,169953626,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201
5YJ3E1EA0K,Snohomish,Marysville,WA,98270,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,38,132820509,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052810
ZASPATCW1R,Island,Clinton,WA,98236,2024,ALFA ROMEO,TONALE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,10,264397143,POINT (-122.35803 47.9796),PUGET SOUND ENERGY INC,53029972100
JN1AZ0CP9B,Thurston,Tumwater,WA,98501,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,22,238672206,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011821
WBY43HD07S,Snohomish,Marysville,WA,98270,2025,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,281299728,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052711
5YJ3E1EB2K,Kitsap,Silverdale,WA,98383,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,23,478171186,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091201
5YJYGDEE0L,Kitsap,Bainbridge Island,WA,98110,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,23,132418604,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
WP0AC2Y16L,King,Seattle,WA,98125,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,46,267444747,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102
5YJSA1E27G,Yakima,Yakima,WA,98908,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,14,136961723,POINT (-120.60199 46.59817),PACIFICORP,53077000401
5YJ3E1EB0N,Kitsap,Bremerton,WA,98312,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35,218853358,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035092000
1N4BZ1CP5K,Snohomish,Bothell,WA,98021,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,1,333477539,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051937
1G1FX6S07J,Snohomish,Bothell,WA,98021,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,1,262298739,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918
5UXTS1C06M,Kitsap,Kingston,WA,98346,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,23,166394833,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
JN1AZ0CP3C,Snohomish,Mill Creek,WA,98012,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,44,111290049,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052004
1N4AZ1CP5K,King,Seattle,WA,98133,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,46,195146752,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000300
5YJ3E1EA5H,King,Burien,WA,98166,2017,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,34,278970590,POINT (-122.33942 47.46864),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027902
1N4AZ0CP5D,Snohomish,Edmonds,WA,98026,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,21,170996409,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050300
JM3KKEHA4R,Yakima,Yakima,WA,98908,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,14,274955775,POINT (-120.60199 46.59817),PACIFICORP,53077000401
1N4AZ0CP3F,Snohomish,Edmonds,WA,98026,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,32,194417912,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050900
5YJXCBE20J,King,Renton,WA,98055,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,11,126310607,POINT (-122.19488 47.44035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029308
7SAYGDEE1P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,260869843,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052009
1N4AZ0CP7F,Snohomish,Lynnwood,WA,98087,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,21,145670108,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041703
KNDCR3LF8P,Kitsap,Port Orchard,WA,98366,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,26,227908789,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092600
5YJ3E1EC5L,King,Seattle,WA,98125,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,46,124604735,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001202
5YJ3E1EA1J,Snohomish,Lynnwood,WA,98037,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,21,338260324,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051802
YV4H60LE7R,Thurston,Olympia,WA,98501,2024,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,22,267371828,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010700
1N4AZ0CP8E,King,Auburn,WA,98002,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,31,269212786,POINT (-122.2229 47.307),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030600
KNDCE3LGXL,Snohomish,Lynnwood,WA,98037,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,32,268415549,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051802
WA1VAAGE7K,Snohomish,Snohomish,WA,98290,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,44,254777610,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052401
5YJ3E1EB3K,Thurston,Tenino,WA,98589,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,20,478176268,POINT (-122.85135 46.85752),PUGET SOUND ENERGY INC,53067012620
5YJSA1E20J,Kitsap,Bainbridge Island,WA,98110,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,23,475065559,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090800
SADHD2S17L,Skagit,Sedro-Woolley,WA,98284,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,39,4932784,POINT (-122.23857 48.50879),PUGET SOUND ENERGY INC,53057951502
5YJSA1E26L,Snohomish,Edmonds,WA,98026,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,21,110084306,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061042005
KNDC3DLCXP,Snohomish,Marysville,WA,98270,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,255477575,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052708
5YJXCBE21L,Walla Walla,Walla Walla,WA,99362,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,16,259909268,POINT (-118.34261 46.07068),PACIFICORP,53071920200
1FTVW3LU4S,Kitsap,Port Orchard,WA,98367,2025,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,26,281323024,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092102
1N4AZ1CV4N,Thurston,Olympia,WA,98513,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2,195104129,POINT (-122.80933 46.99531),PUGET SOUND ENERGY INC,53067012420
5YJ3E1EA5L,Snohomish,Bothell,WA,98021,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,1,3033012,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051926
5UXTS1C04M,King,Seattle,WA,98105,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,46,137064567,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101
KM8JBDD25R,Snohomish,Lynnwood,WA,98037,2024,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,32,254813800,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051802
5YJXCBE23G,Snohomish,Lynnwood,WA,98036,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,32,241014245,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051500
ZACPDFCW2R,Yakima,Yakima,WA,98908,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,14,257725499,POINT (-120.60199 46.59817),PACIFICORP,53077000904
5UXTS1C08L,Island,Coupeville,WA,98239,2020,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,10,252234188,POINT (-122.68558 48.21857),PUGET SOUND ENERGY INC,53029971100
JM3KJDHA4S,Kitsap,Port Orchard,WA,98367,2025,MAZDA,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,35,278754773,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092101
5YJ3E1EA1P,Kitsap,Suquamish,WA,98392,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,230330236,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100
1FTVW3LK5S,Snohomish,Everett,WA,98201,2025,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,38,288912837,POINT (-122.20596 47.97659),PUGET SOUND ENERGY INC,53061040700
KNDPYDDH8S,Thurston,Yelm,WA,98597,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,2,280119143,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012422
5YJ3E1EA9K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,1,475020143,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB1K,Spokane,Spokane,WA,99224,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,6,282957118,POINT (-117.46996 47.59431),MODERN ELECTRIC WATER COMPANY,53063003800
5YJ3E1EC0L,Snohomish,Marysville,WA,98270,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,44,104645285,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052710
1FADP5EU5H,Thurston,Olympia,WA,98501,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,22,226385505,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010700
5YJ3E1EB4J,Thurston,Olympia,WA,98513,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,2,476153338,POINT (-122.80933 46.99531),PUGET SOUND ENERGY INC,53067012332
1G1FW6S07H,Thurston,Olympia,WA,98506,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,22,348873535,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067010200
7SAYGAEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,252648882,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052009
5YJ3E1EA1K,King,Kent,WA,98030,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,33,225961795,POINT (-122.19975 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029701
1N4BZ0CP6G,Thurston,Tumwater,WA,98512,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,22,477180616,POINT (-123.04078 46.94792),PUGET SOUND ENERGY INC,53067010910
JM3KJEHA3S,Kitsap,Poulsbo,WA,98370,2025,MAZDA,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,23,282463702,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100
5UXTA6C03M,Kitsap,Bremerton,WA,98310,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,23,267169836,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080400
5YJXCDE20L,King,Renton,WA,98055,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,33,253476674,POINT (-122.19488 47.44035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029309
7SAYGDEEXT,Thurston,Yelm,WA,98597,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2,281652353,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012532
WBY8P2C51K,King,Seattle,WA,98108,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,37,187584561,POINT (-122.31449 47.53917),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010401
5YJ3E1EB3K,Yakima,Yakima,WA,98908,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,14,185902846,POINT (-120.60199 46.59817),PACIFICORP,53077000401
1N4AZ0CP3F,King,Seattle,WA,98115,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,46,247925975,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004201
5YJ3E1EB7R,Thurston,Lacey,WA,98503,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,22,272649086,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011200
JTMABACA4R,Yakima,Yakima,WA,98903,2024,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,14,273623304,POINT (-120.71847 46.55029),PACIFICORP,53077002803
1G1FY6S01L,Thurston,Rochester,WA,98579,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,20,264656087,POINT (-123.08743 46.82175),PUGET SOUND ENERGY INC,53067012730
5YJSA1E20G,Snohomish,Edmonds,WA,98026,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,21,128793731,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050200
5YJ3E1EB4K,King,Kenmore,WA,98028,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,46,127186944,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
1G1RD6S58G,Kitsap,Poulsbo,WA,98370,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,23,177585299,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090501
JTMCB3FV3S,Snohomish,Bothell,WA,98021,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,1,282582933,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051937
JN1AZ0CP3B,Kitsap,Poulsbo,WA,98370,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,23,173695035,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090502
1N4AZ1CP6K,King,Issaquah,WA,98029,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,5,187511922,POINT (-122.01656 47.57118),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
1FADP5EU6H,Kitsap,Bremerton,WA,98311,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,23,347825005,POINT (-122.60915 47.62631),PUGET SOUND ENERGY INC,53035091500
YV4BR0DZXN,Kitsap,Bainbridge Island,WA,98110,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,23,218235251,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902
5YJXCAE25L,King,Redmond,WA,98052,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,48,3158228,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902
1N4AZ0CP0G,King,Bellevue,WA,98008,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,48,348316874,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100
5YJ3E1EA3L,Snohomish,Lynnwood,WA,98037,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,21,131375107,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051802
JN1CF0BB5R,Yakima,Toppenish,WA,98948,2024,NISSAN,ARIYA HATCHBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,15,278561013,POINT (-120.31298 46.37508),PACIFICORP,53077940006
5YJSA1DN9D,Snohomish,Brier,WA,98036,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,1,293019996,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051913
5YJSA1H21F,King,Renton,WA,98059,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,11,253551049,POINT (-122.11589 47.50243),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025104
1G1RA6E41D,Thurston,Yelm,WA,98597,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,20,122672406,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012531
